date,location,new_cases,new_deaths,total_cases,total_deaths
2020-06-19,Malawi,20,2,592,8,111.0,4.0,199.0,4.0
2020-06-19,Malaysia,14,0,8529,121,160.0,3.0,559.0,6.0
2020-06-19,Maldives,17,0,2137,8,161.0,0.0,265.0,1.0
2020-06-19,Mali,16,0,1906,107,184.0,10.0,445.0,22.0
2020-06-19,Malta,1,0,663,9,23.0,0.0,41.0,0.0
2020-06-19,Mauritania,166,2,2223,95,1061.0,34.0,1439.0,56.0
2020-06-19,Mauritius,0,0,337,10,0.0,0.0,2.0,0.0
2020-06-19,Mexico,5662,667,165455,19747,31481.0,3803.0,59775.0,7202.0
2020-06-19,Moldova,374,11,13106,444,2379.0,69.0,4088.0,129.0
2020-06-19,Monaco,0,0,99,5,0.0,0.0,0.0,0.0
2020-06-19,Mongolia,3,0,204,0,7.0,0.0,13.0,0.0
2020-06-19,Montenegro,4,0,337,9,13.0,0.0,13.0,0.0
2020-06-19,Montserrat,0,0,11,1,0.0,0.0,0.0,0.0
2020-06-19,Morocco,77,0,9074,213,537.0,2.0,1071.0,5.0
2020-06-19,Mozambique,11,0,662,4,173.0,2.0,310.0,2.0
2020-06-19,Myanmar,23,0,286,6,25.0,0.0,50.0,0.0
2020-06-19,Namibia,3,0,39,0,8.0,0.0,14.0,0.0
2020-06-19,Nepal,671,2,7848,22,3234.0,7.0,5214.0,12.0
2020-06-19,Netherlands,115,4,49319,6078,1068.0,34.0,2377.0,88.0
2020-06-19,New Caledonia,0,0,21,0,0.0,0.0,1.0,0.0
2020-06-19,New Zealand,0,0,1157,22,3.0,0.0,3.0,0.0
2020-06-19,Nicaragua,0,0,2014,64,550.0,9.0,896.0,18.0
2020-06-19,Niger,0,0,1020,67,46.0,2.0,57.0,2.0
2020-06-19,Nigeria,745,6,18480,475,3926.0,88.0,6964.0,152.0
2020-06-19,Northern Mariana Islands,0,0,30,2,0.0,0.0,4.0,0.0
2020-06-19,Norway,32,1,8692,244,98.0,2.0,215.0,6.0
2020-06-19,Oman,739,3,26818,119,6864.0,30.0,12502.0,52.0
2020-06-19,Pakistan,4944,136,165062,3229,39129.0,766.0,75813.0,1391.0
2020-06-19,Palestine,94,0,795,5,128.0,0.0,152.0,0.0
2020-06-19,Panama,754,5,23351,475,4765.0,57.0,8307.0,112.0
2020-06-19,Papua New Guinea,0,0,8,0,0.0,0.0,0.0,0.0
2020-06-19,Paraguay,22,0,1330,13,100.0,2.0,244.0,2.0
2020-06-19,Peru,3480,204,244388,7461,29600.0,1352.0,61190.0,2430.0
2020-06-19,Philippines,561,8,27799,1116,3624.0,80.0,7417.0,132.0
2020-06-19,Poland,314,30,31015,1316,2814.0,101.0,5967.0,199.0
2020-06-19,Portugal,417,1,38089,1524,2179.0,20.0,4497.0,69.0
2020-06-19,Puerto Rico,108,0,6111,147,759.0,3.0,1603.0,7.0
2020-06-19,Qatar,1267,4,84441,86,9370.0,17.0,20700.0,41.0
2020-06-19,Romania,320,22,23080,1473,1898.0,104.0,3173.0,174.0
2020-06-19,Russia,7790,312,561091,7790,58655.0,1258.0,119983.0,2406.0
2020-06-19,Rwanda,7,0,646,2,152.0,0.0,236.0,0.0
2020-06-19,Saint Kitts and Nevis,0,0,15,0,0.0,0.0,0.0,0.0
2020-06-19,Saint Lucia,0,0,19,0,0.0,0.0,0.0,0.0
2020-06-19,Saint Vincent and the Grenadines,0,0,29,0,2.0,0.0,3.0,0.0
2020-06-19,San Marino,0,0,696,42,5.0,0.0,9.0,0.0
2020-06-19,Sao Tome and Principe,5,0,688,12,49.0,0.0,189.0,0.0
2020-06-19,Saudi Arabia,4757,48,145991,1139,29970.0,282.0,52834.0,528.0
2020-06-19,Senegal,106,3,5475,76,716.0,20.0,1454.0,31.0
2020-06-19,Serbia,94,1,12616,258,514.0,6.0,1045.0,12.0
2020-06-19,Seychelles,0,0,11,0,0.0,0.0,0.0,0.0
